Product_ID,Category,Current_Price,Competitor_Price,Demand_Level,Season,Day_of_Week,Units_Sold,Stock,Cost_per_Unit,Profit,Price_Diff,Price_Ratio,Price_Demand_Interaction,Log_Current_Price,Log_Competitor_Price
P1833,Clothing,1406.47,1208.18,Medium,Spring,Friday,132,996,1094.55,41173.44,198.29,1.16,2812.94,7.25,7.1
P1834,Books,1241.0,339.38,High,Monsoon,Thursday,62,342,812.74,26552.12,901.62,3.66,3723.0,7.12,5.83
P1835,Books,439.69,827.74,Low,Autumn,Thursday,388,865,284.57,60186.56,-388.05,0.53,439.69,6.09,6.72
P1836,Beauty,158.27,1813.58,Medium,Winter,Thursday,383,175,87.62,27058.95,-1655.31,0.09,316.54,5.07,7.5
P1837,Clothing,1158.51,1997.85,High,Winter,Monday,262,516,666.48,128911.86,-839.34,0.58,3475.53,7.06,7.6
P1838,Clothing,1320.46,1975.07,High,Festival,Tuesday,218,126,886.03,94705.74,-654.61,0.67,3961.38,7.19,7.59
P1839,Books,461.02,1769.27,High,Autumn,Monday,232,952,329.78,30447.68,-1308.25,0.26,1383.06,6.14,7.48
P1840,Toys,1135.09,819.59,High,Festival,Thursday,336,645,665.85,157664.64,315.5,1.38,3405.27,7.04,6.71
P1841,Beauty,1720.16,1388.82,Low,Festival,Tuesday,72,575,962.63,54542.16,331.34,1.24,1720.16,7.45,7.24
P1842,Beauty,1678.38,862.35,Medium,Monsoon,Sunday,476,448,1230.16,213352.72,816.03,1.95,3356.76,7.43,6.76
P1843,Home Appliances,1858.34,1314.63,Low,Monsoon,Sunday,16,313,1261.47,9549.92,543.71,1.41,1858.34,7.53,7.18
P1844,Clothing,763.48,653.39,Medium,Monsoon,Thursday,38,466,539.54,8509.72,110.09,1.17,1526.96,6.64,6.48
P1845,Books,670.2,1232.09,High,Summer,Tuesday,177,977,423.05,43745.55,-561.89,0.54,2010.6,6.51,7.12
P1846,Home Appliances,1511.38,1071.33,Low,Autumn,Friday,445,878,1200.02,138555.2,440.05,1.41,1511.38,7.32,6.98
P1847,Sports,890.67,97.74,High,Winter,Monday,321,280,678.89,67981.38,792.93,9.11,2672.01,6.79,4.59
P1848,Electronics,220.72,1591.87,Medium,Autumn,Saturday,382,720,116.53,39800.58,-1371.15,0.14,441.44,5.4,7.37
P1849,Beauty,601.46,73.2,High,Monsoon,Thursday,83,225,416.97,15312.67,528.26,8.22,1804.38,6.4,4.31
P1850,Sports,866.24,621.65,Low,Summer,Thursday,434,122,441.14,184493.4,244.59,1.39,866.24,6.77,6.43
P1851,Sports,620.41,61.55,Low,Autumn,Wednesday,17,25,317.39,5151.34,558.86,10.08,620.41,6.43,4.14
P1852,Toys,697.8,783.59,Medium,Autumn,Saturday,369,225,552.43,53641.53,-85.79,0.89,1395.6,6.55,6.67
P1853,Electronics,622.86,173.16,Medium,Festival,Friday,156,436,384.18,37234.08,449.7,3.6,1245.72,6.44,5.16
P1854,Sports,130.92,1831.35,Low,Autumn,Thursday,172,144,78.89,8949.16,-1700.43,0.07,130.92,4.88,7.51
P1855,Sports,1292.33,860.57,Low,Festival,Monday,396,52,650.88,254014.2,431.76,1.5,1292.33,7.16,6.76
P1856,Electronics,1214.72,946.02,Low,Festival,Friday,70,773,920.34,20606.6,268.7,1.28,1214.72,7.1,6.85
P1857,Electronics,1324.1,732.21,Low,Spring,Thursday,71,293,781.87,38498.33,591.89,1.81,1324.1,7.19,6.6
P1858,Sports,425.0,1273.64,Medium,Monsoon,Monday,255,843,243.32,46328.4,-848.64,0.33,850.0,6.05,7.15
P1859,Electronics,626.53,1579.6,Low,Summer,Wednesday,456,107,442.14,84081.84,-953.07,0.4,626.53,6.44,7.37
P1860,Sports,1258.25,1313.89,Medium,Festival,Wednesday,131,69,769.45,64032.8,-55.64,0.96,2516.5,7.14,7.18
P1861,Sports,1219.27,1509.0,Low,Autumn,Sunday,49,239,764.16,22300.39,-289.73,0.81,1219.27,7.11,7.32
P1862,Toys,1037.34,1816.65,Low,Festival,Monday,21,905,619.54,8773.8,-779.31,0.57,1037.34,6.95,7.51
P1863,Books,733.31,1733.92,High,Festival,Friday,392,652,402.8,129559.92,-1000.61,0.42,2199.93,6.6,7.46
P1864,Sports,1830.22,1364.41,High,Festival,Monday,320,394,1132.76,223187.2,465.81,1.34,5490.66,7.51,7.22
P1865,Home Appliances,712.55,468.54,Low,Winter,Saturday,220,168,478.98,51385.4,244.01,1.52,712.55,6.57,6.15
P1866,Beauty,938.46,1293.52,Medium,Winter,Monday,187,833,615.04,60479.54,-355.06,0.73,1876.92,6.85,7.17
P1867,Clothing,1372.32,1036.86,Low,Winter,Wednesday,414,480,738.58,262368.36,335.46,1.32,1372.32,7.22,6.94
P1868,Books,1108.89,1448.58,High,Winter,Wednesday,32,605,764.57,11018.24,-339.69,0.77,3326.67,7.01,7.28
P1869,Books,726.43,1674.22,Low,Spring,Wednesday,203,217,414.38,63346.15,-947.79,0.43,726.43,6.59,7.42
P1870,Books,899.51,1498.31,High,Festival,Saturday,276,183,671.03,63060.48,-598.8,0.6,2698.53,6.8,7.31
P1871,Toys,1599.24,1700.79,Low,Spring,Thursday,242,809,952.2,156583.68,-101.55,0.94,1599.24,7.38,7.44
P1872,Sports,592.35,174.54,Low,Autumn,Sunday,16,90,423.24,2705.76,417.81,3.39,592.35,6.39,5.17
P1873,Toys,327.4,111.66,Medium,Monsoon,Saturday,409,27,221.28,43403.08,215.74,2.93,654.8,5.79,4.72
P1874,Sports,660.67,554.08,High,Summer,Thursday,316,717,344.49,99912.88,106.59,1.19,1982.01,6.49,6.32
P1875,Toys,1706.59,1806.3,High,Spring,Saturday,173,300,888.56,141519.19,-99.71,0.94,5119.77,7.44,7.5
P1876,Toys,223.53,1656.14,High,Winter,Tuesday,137,369,136.62,11906.67,-1432.61,0.13,670.59,5.41,7.41
P1877,Beauty,1983.81,1381.32,Medium,Winter,Thursday,179,877,1401.44,104244.23,602.49,1.44,3967.62,7.59,7.23
P1878,Home Appliances,1104.96,1416.48,Low,Autumn,Friday,359,288,665.55,157748.19,-311.52,0.78,1104.96,7.01,7.26
P1879,Toys,1970.45,1467.01,Medium,Festival,Friday,61,984,1389.75,35422.7,503.44,1.34,3940.9,7.59,7.29
P1880,Beauty,1881.04,1888.08,Low,Summer,Sunday,497,406,1087.87,394205.49,-7.04,1.0,1881.04,7.54,7.54
P1881,Electronics,932.99,1672.77,Medium,Spring,Wednesday,424,983,687.17,104227.68,-739.78,0.56,1865.98,6.84,7.42
P1882,Home Appliances,437.06,1265.61,Medium,Festival,Saturday,104,775,327.16,11429.6,-828.55,0.35,874.12,6.08,7.14
P1883,Toys,371.53,1348.15,High,Festival,Monday,317,151,202.69,53522.28,-976.62,0.28,1114.59,5.92,7.21
P1884,Clothing,517.98,466.79,Medium,Monsoon,Wednesday,195,686,390.35,24887.85,51.19,1.11,1035.96,6.25,6.15
P1885,Books,1434.76,1331.77,Low,Monsoon,Sunday,256,526,825.84,155883.52,102.99,1.08,1434.76,7.27,7.2
P1886,Electronics,582.25,878.12,Medium,Spring,Monday,464,260,354.09,105866.24,-295.87,0.66,1164.5,6.37,6.78
P1887,Electronics,715.78,348.28,Medium,Spring,Saturday,76,671,485.39,17509.64,367.5,2.06,1431.56,6.57,5.86
P1888,Beauty,925.12,1622.49,Low,Spring,Wednesday,271,549,672.41,68484.41,-697.37,0.57,925.12,6.83,7.39
P1889,Electronics,1830.8,1044.98,High,Spring,Wednesday,181,246,929.84,163073.76,785.82,1.75,5492.4,7.51,6.95
P1890,Home Appliances,419.32,1955.98,Low,Winter,Friday,132,141,326.74,12220.56,-1536.66,0.21,419.32,6.04,7.58
P1891,Toys,59.8,599.27,Low,Festival,Monday,151,315,36.7,3488.1,-539.47,0.1,59.8,4.11,6.4
P1892,Toys,167.19,987.31,Low,Festival,Tuesday,155,367,98.79,10602.0,-820.12,0.17,167.19,5.13,6.9
P1893,Clothing,1814.29,923.59,Medium,Winter,Tuesday,359,294,1322.2,176660.31,890.7,1.96,3628.58,7.5,6.83
P1894,Books,1312.66,285.52,Medium,Festival,Wednesday,235,302,992.26,75294.0,1027.14,4.6,2625.32,7.18,5.66
P1895,Beauty,582.43,880.92,Low,Spring,Saturday,248,172,452.96,32108.56,-298.49,0.66,582.43,6.37,6.78
P1896,Books,395.53,610.73,Low,Summer,Wednesday,165,925,257.11,22839.3,-215.2,0.65,395.53,5.98,6.42
P1897,Electronics,623.82,362.62,High,Monsoon,Sunday,205,428,334.15,59382.35,261.2,1.72,1871.46,6.44,5.9
P1898,Clothing,273.85,600.2,Medium,Monsoon,Friday,427,748,143.13,55817.44,-326.35,0.46,547.7,5.62,6.4
P1899,Books,1885.99,504.84,Medium,Festival,Sunday,165,477,1216.49,110467.5,1381.15,3.74,3771.98,7.54,6.23
P1900,Home Appliances,1579.2,1481.44,Medium,Summer,Monday,488,651,912.87,325169.04,97.76,1.07,3158.4,7.37,7.3
P1901,Toys,951.66,110.01,Medium,Monsoon,Sunday,213,893,612.67,72204.87,841.65,8.65,1903.32,6.86,4.71
P1902,Electronics,1736.68,1254.05,Low,Summer,Wednesday,413,579,1192.77,224634.83,482.63,1.38,1736.68,7.46,7.13
P1903,Clothing,536.44,1533.29,Low,Winter,Sunday,254,516,420.63,29415.74,-996.85,0.35,536.44,6.29,7.34
P1904,Books,1448.39,987.41,High,Autumn,Saturday,157,667,1009.25,68944.98,460.98,1.47,4345.17,7.28,6.9
P1905,Beauty,1719.46,1866.55,Medium,Festival,Tuesday,177,487,1246.69,83680.29,-147.09,0.92,3438.92,7.45,7.53
P1906,Home Appliances,745.7,1430.37,Medium,Winter,Monday,75,371,531.12,16093.5,-684.67,0.52,1491.4,6.62,7.27
P1907,Home Appliances,1527.06,1508.45,Low,Winter,Wednesday,435,321,1211.75,137159.85,18.61,1.01,1527.06,7.33,7.32
P1908,Books,625.39,434.02,High,Summer,Monday,178,643,483.34,25284.9,191.37,1.44,1876.17,6.44,6.08
P1909,Toys,632.77,1565.73,Low,Festival,Friday,284,713,404.11,64939.44,-932.96,0.4,632.77,6.45,7.36
P1910,Books,258.76,1672.58,Medium,Winter,Sunday,330,254,198.21,19981.5,-1413.82,0.15,517.52,5.56,7.42
P1911,Electronics,908.11,754.47,Medium,Spring,Tuesday,133,486,673.47,31207.12,153.64,1.2,1816.22,6.81,6.63
P1912,Books,1472.94,466.06,High,Winter,Saturday,125,624,1158.61,39291.25,1006.88,3.16,4418.82,7.3,6.15
P1913,Home Appliances,1883.43,800.85,Low,Spring,Monday,312,900,1276.4,189393.36,1082.58,2.35,1883.43,7.54,6.69
P1914,Clothing,1227.4,1492.24,Medium,Autumn,Tuesday,320,445,970.33,82262.4,-264.84,0.82,2454.8,7.11,7.31
P1915,Books,1733.11,864.4,Medium,Spring,Sunday,127,259,1070.83,84109.56,868.71,2.0,3466.22,7.46,6.76
P1916,Toys,1653.86,1486.47,High,Spring,Wednesday,377,31,963.98,260084.76,167.39,1.11,4961.58,7.41,7.3
P1917,Clothing,388.02,271.45,Medium,Summer,Saturday,345,486,253.86,46285.2,116.57,1.43,776.04,5.96,5.61
P1918,Beauty,997.34,1621.72,Medium,Winter,Saturday,225,581,580.04,93892.5,-624.38,0.61,1994.68,6.91,7.39
P1919,Sports,278.0,543.75,Low,Autumn,Thursday,17,759,212.45,1114.35,-265.75,0.51,278.0,5.63,6.3
P1920,Books,1380.2,535.41,High,Winter,Monday,497,915,881.82,247694.86,844.79,2.58,4140.6,7.23,6.28
P1921,Toys,1902.3,1201.24,High,Spring,Tuesday,481,861,1347.35,266930.95,701.06,1.58,5706.9,7.55,7.09
P1922,Clothing,317.32,186.73,High,Monsoon,Monday,473,520,218.52,46732.4,130.59,1.7,951.96,5.76,5.24
P1923,Toys,1481.07,101.28,Low,Spring,Wednesday,353,905,949.26,187728.93,1379.79,14.62,1481.07,7.3,4.63
P1924,Beauty,1282.86,559.01,High,Winter,Wednesday,311,345,961.14,100054.92,723.85,2.29,3848.58,7.16,6.33
P1925,Home Appliances,1188.03,1099.23,Medium,Autumn,Sunday,246,655,654.58,131228.7,88.8,1.08,2376.06,7.08,7.0
P1926,Toys,810.73,1819.85,High,Monsoon,Saturday,137,858,487.12,44334.57,-1009.12,0.45,2432.19,6.7,7.51
P1927,Clothing,742.51,1700.55,Medium,Autumn,Saturday,475,783,563.36,85096.25,-958.04,0.44,1485.02,6.61,7.44
P1928,Toys,138.24,1006.37,High,Summer,Tuesday,217,351,103.91,7449.61,-868.13,0.14,414.72,4.94,6.92
P1929,Toys,474.92,122.25,High,Spring,Friday,196,347,276.38,38913.84,352.67,3.88,1424.76,6.17,4.81
P1930,Toys,79.59,1093.74,Low,Spring,Monday,201,489,46.75,6600.84,-1014.15,0.07,79.59,4.39,7.0
P1931,Electronics,1183.76,1424.35,High,Summer,Monday,366,933,592.66,216342.6,-240.59,0.83,3551.28,7.08,7.26
P1932,Electronics,256.41,711.37,High,Winter,Wednesday,207,51,181.0,15609.87,-454.96,0.36,769.23,5.55,6.57
P1933,Home Appliances,1752.39,266.57,Low,Spring,Monday,16,83,1173.7,9259.04,1485.82,6.57,1752.39,7.47,5.59
P1934,Books,1070.13,593.21,Medium,Winter,Tuesday,400,818,804.9,106092.0,476.92,1.8,2140.26,6.98,6.39
P1935,Toys,1414.4,1554.6,High,Autumn,Thursday,13,840,843.83,7417.41,-140.2,0.91,4243.2,7.26,7.35
P1936,Beauty,851.17,734.93,High,Monsoon,Saturday,78,31,457.22,30728.1,116.24,1.16,2553.51,6.75,6.6
P1937,Books,1143.13,1633.36,Medium,Monsoon,Wednesday,214,229,651.76,105153.18,-490.23,0.7,2286.26,7.04,7.4
P1938,Beauty,1888.19,673.07,Low,Monsoon,Saturday,341,88,1239.48,221210.11,1215.12,2.81,1888.19,7.54,6.51
P1939,Books,211.33,368.93,High,Festival,Saturday,329,244,158.64,17335.01,-157.6,0.57,633.99,5.36,5.91
P1940,Home Appliances,545.18,899.9,Low,Summer,Saturday,447,166,435.42,49062.72,-354.72,0.61,545.18,6.3,6.8
P1941,Toys,1570.98,931.94,Medium,Monsoon,Thursday,119,336,1024.12,65076.34,639.04,1.69,3141.96,7.36,6.84
P1942,Toys,242.54,81.41,Medium,Spring,Monday,425,123,151.58,38658.0,161.13,2.98,485.08,5.5,4.41
P1943,Sports,197.54,278.24,Low,Summer,Friday,181,811,151.54,8326.0,-80.7,0.71,197.54,5.29,5.63
P1944,Beauty,755.01,410.61,Medium,Autumn,Saturday,324,617,505.23,80928.72,344.4,1.84,1510.02,6.63,6.02
P1945,Books,229.73,271.5,Medium,Autumn,Tuesday,330,651,115.77,37606.8,-41.77,0.85,459.46,5.44,5.61
P1946,Books,1190.9,715.98,High,Autumn,Saturday,355,931,912.57,98807.15,474.92,1.66,3572.7,7.08,6.58
P1947,Electronics,491.24,1931.01,Low,Autumn,Saturday,373,630,303.72,69944.96,-1439.77,0.25,491.24,6.2,7.57
P1948,Sports,1796.61,1042.98,High,Festival,Monday,137,596,1207.46,80713.55,753.63,1.72,5389.83,7.49,6.95
P1949,Clothing,1577.83,1273.73,Low,Winter,Sunday,179,994,1142.59,77907.96,304.1,1.24,1577.83,7.36,7.15
P1950,Clothing,1414.43,744.95,High,Winter,Tuesday,432,284,994.45,181431.36,669.48,1.9,4243.29,7.26,6.61
P1951,Electronics,1253.04,680.8,Medium,Monsoon,Monday,208,390,887.79,75972.0,572.24,1.84,2506.08,7.13,6.52
P1952,Electronics,1733.76,95.14,Low,Festival,Saturday,433,29,1047.03,297354.09,1638.62,18.22,1733.76,7.46,4.57
P1953,Electronics,484.97,1025.65,Low,Winter,Sunday,402,682,286.09,79949.76,-540.68,0.47,484.97,6.19,6.93
P1954,Beauty,1752.56,993.04,Low,Autumn,Monday,394,218,961.32,311748.56,759.52,1.76,1752.56,7.47,6.9
P1955,Beauty,1589.51,357.77,Low,Winter,Monday,469,893,848.58,347496.17,1231.74,4.44,1589.51,7.37,5.88
P1956,Home Appliances,1508.91,1540.43,Medium,Summer,Wednesday,371,615,893.46,228331.95,-31.52,0.98,3017.82,7.32,7.34
P1957,Home Appliances,1144.45,1010.71,Medium,Monsoon,Thursday,54,603,743.76,21637.26,133.74,1.13,2288.9,7.04,6.92
P1958,Electronics,530.18,711.04,Medium,Winter,Sunday,79,873,344.8,14645.02,-180.86,0.75,1060.36,6.28,6.57
P1959,Sports,875.92,336.47,High,Summer,Friday,271,625,635.58,65132.14,539.45,2.6,2627.76,6.78,5.82
P1960,Books,1597.46,1126.71,Medium,Spring,Sunday,395,758,843.09,297976.15,470.75,1.42,3194.92,7.38,7.03
P1961,Beauty,111.97,1517.99,High,Summer,Thursday,424,781,69.75,17901.28,-1406.02,0.07,335.91,4.73,7.33
P1962,Sports,1575.0,599.9,High,Summer,Thursday,118,169,982.26,69943.32,975.1,2.63,4725.0,7.36,6.4
P1963,Toys,518.14,476.65,Medium,Autumn,Tuesday,368,924,282.07,86873.76,41.49,1.09,1036.28,6.25,6.17
P1964,Beauty,331.4,1067.77,Medium,Autumn,Wednesday,106,908,195.3,14426.6,-736.37,0.31,662.8,5.81,6.97
P1965,Beauty,275.62,352.92,Medium,Monsoon,Wednesday,105,869,142.14,14015.4,-77.3,0.78,551.24,5.62,5.87
P1966,Home Appliances,103.14,1349.9,High,Autumn,Monday,303,582,77.12,7884.06,-1246.76,0.08,309.42,4.65,7.21
P1967,Books,1070.99,1230.42,Low,Summer,Thursday,118,47,697.82,44034.06,-159.43,0.87,1070.99,6.98,7.12
P1968,Books,475.61,219.81,Medium,Festival,Sunday,382,127,291.37,70379.68,255.8,2.16,951.22,6.17,5.4
P1969,Clothing,1979.39,121.21,High,Autumn,Friday,229,399,1143.63,191389.04,1858.18,16.33,5938.17,7.59,4.81
P1970,Clothing,1170.15,1259.56,High,Autumn,Tuesday,148,833,767.92,59530.04,-89.41,0.93,3510.45,7.07,7.14
P1971,Clothing,318.88,623.87,Medium,Summer,Sunday,354,689,205.6,40101.12,-304.99,0.51,637.76,5.77,6.44
P1972,Clothing,1393.09,218.57,High,Spring,Wednesday,150,386,723.75,100401.0,1174.52,6.37,4179.27,7.24,5.39
P1973,Toys,1800.6,1530.89,Medium,Spring,Monday,304,858,1266.68,162311.68,269.71,1.18,3601.2,7.5,7.33
P1974,Toys,1503.1,662.39,High,Winter,Friday,256,883,1004.96,127523.84,840.71,2.27,4509.3,7.32,6.5
P1975,Beauty,199.06,946.22,Low,Monsoon,Thursday,82,385,149.33,4077.86,-747.16,0.21,199.06,5.3,6.85
P1976,Electronics,1796.97,511.79,High,Spring,Sunday,16,590,1034.45,12200.32,1285.18,3.51,5390.91,7.49,6.24
P1977,Home Appliances,1598.16,1273.27,Medium,Autumn,Friday,389,604,882.14,278531.78,324.89,1.26,3196.32,7.38,7.15
P1978,Home Appliances,358.69,637.9,Low,Festival,Wednesday,193,756,285.47,14131.46,-279.21,0.56,358.69,5.89,6.46
P1979,Clothing,150.98,1937.64,Medium,Winter,Tuesday,211,51,87.55,13383.73,-1786.66,0.08,301.96,5.02,7.57
P1980,Beauty,1136.76,1420.75,High,Monsoon,Sunday,74,620,595.09,40083.58,-283.99,0.8,3410.28,7.04,7.26
P1981,Sports,354.27,316.61,Low,Festival,Thursday,277,479,225.4,35696.99,37.66,1.12,354.27,5.87,5.76
P1982,Electronics,1677.45,862.55,Low,Festival,Tuesday,61,993,1034.07,39246.18,814.9,1.94,1677.45,7.43,6.76
P1983,Beauty,748.75,801.57,High,Autumn,Saturday,461,467,393.17,163922.38,-52.82,0.93,2246.25,6.62,6.69
P1984,Electronics,1830.14,1091.78,Low,Summer,Friday,439,139,1287.31,238302.37,738.36,1.68,1830.14,7.51,7.0
P1985,Electronics,1153.09,1691.76,Low,Summer,Friday,24,37,714.6,10523.76,-538.67,0.68,1153.09,7.05,7.43
P1986,Electronics,406.21,1187.67,Low,Summer,Monday,23,754,225.64,4153.11,-781.46,0.34,406.21,6.01,7.08
P1987,Beauty,322.22,170.04,Medium,Spring,Thursday,343,750,230.66,31405.08,152.18,1.89,644.44,5.78,5.14
P1988,Clothing,1174.12,1328.06,Medium,Summer,Friday,395,638,932.11,95593.95,-153.94,0.88,2348.24,7.07,7.19
P1989,Home Appliances,1535.67,66.12,Low,Monsoon,Wednesday,431,922,875.04,284731.53,1469.55,23.23,1535.67,7.34,4.21
P1990,Home Appliances,1573.94,1570.92,High,Autumn,Saturday,258,335,994.08,149603.88,3.02,1.0,4721.82,7.36,7.36
P1991,Clothing,587.73,1349.94,High,Spring,Wednesday,198,518,422.03,32808.6,-762.21,0.44,1763.19,6.38,7.21
P1992,Electronics,448.28,652.13,Medium,Monsoon,Tuesday,53,628,293.51,8202.81,-203.85,0.69,896.56,6.11,6.48
P1993,Sports,82.67,620.26,High,Summer,Saturday,139,900,62.2,2845.33,-537.59,0.13,248.01,4.43,6.43
P1994,Books,1374.44,1606.63,Low,Monsoon,Saturday,271,334,881.0,133722.24,-232.19,0.86,1374.44,7.23,7.38
P1995,Beauty,199.31,1577.51,High,Festival,Wednesday,201,816,149.18,10076.13,-1378.2,0.13,597.93,5.3,7.36
P1996,Books,870.48,736.99,Medium,Autumn,Friday,396,912,598.38,107751.6,133.49,1.18,1740.96,6.77,6.6
P1997,Clothing,1223.28,632.95,Medium,Autumn,Wednesday,378,169,696.17,199247.58,590.33,1.93,2446.56,7.11,6.45
P1998,Sports,1877.36,1141.66,Low,Monsoon,Thursday,379,525,1049.41,313793.05,735.7,1.64,1877.36,7.54,7.04
P1999,Beauty,658.01,66.31,Medium,Winter,Tuesday,164,670,438.19,36050.48,591.7,9.92,1316.02,6.49,4.21
P2000,Clothing,537.06,211.2,Medium,Autumn,Sunday,92,755,378.75,14564.52,325.86,2.54,1074.12,6.29,5.36
P2001,Electronics,1325.61,296.03,Medium,Festival,Saturday,23,263,1050.65,6324.08,1029.58,4.48,2651.22,7.19,5.69
P2002,Home Appliances,1257.52,411.55,High,Autumn,Thursday,411,937,849.54,167679.78,845.97,3.06,3772.56,7.14,6.02
P2003,Books,697.61,1048.44,Medium,Winter,Friday,88,257,502.29,17188.16,-350.83,0.67,1395.22,6.55,6.96
P2004,Toys,1859.8,1984.87,High,Autumn,Friday,398,859,1085.28,308258.96,-125.07,0.94,5579.4,7.53,7.59
P2005,Toys,1697.48,1322.6,Medium,Autumn,Wednesday,182,362,891.14,146753.88,374.88,1.28,3394.96,7.44,7.19
P2006,Sports,486.77,169.53,Medium,Winter,Monday,355,407,252.62,83123.25,317.24,2.87,973.54,6.19,5.14
P2007,Electronics,516.33,1074.88,High,Autumn,Saturday,283,591,293.54,63049.57,-558.55,0.48,1548.99,6.25,6.98
P2008,Books,1048.99,1018.46,High,Monsoon,Saturday,21,212,662.79,8110.2,30.53,1.03,3146.97,6.96,6.93
P2009,Electronics,1558.47,331.13,Low,Spring,Monday,49,311,1154.31,19803.84,1227.34,4.71,1558.47,7.35,5.81
P2010,Books,135.88,1844.53,Low,Monsoon,Friday,190,157,77.81,11033.3,-1708.65,0.07,135.88,4.92,7.52
P2011,Sports,1402.0,909.49,High,Autumn,Friday,205,230,1075.14,67006.3,492.51,1.54,4206.0,7.25,6.81
P2012,Sports,1314.06,1989.39,Medium,Summer,Sunday,456,707,775.8,245446.56,-675.33,0.66,2628.12,7.18,7.6
P2013,Toys,501.39,869.14,Low,Summer,Sunday,44,876,398.04,4547.4,-367.75,0.58,501.39,6.22,6.77
P2014,Electronics,1378.64,1235.52,High,Spring,Saturday,492,857,884.37,243180.84,143.12,1.12,4135.92,7.23,7.12
P2015,Beauty,1883.36,254.29,High,Autumn,Sunday,300,569,1184.67,209607.0,1629.07,7.41,5650.08,7.54,5.54
P2016,Toys,141.23,935.74,Medium,Festival,Sunday,128,272,82.61,7503.36,-794.51,0.15,282.46,4.96,6.84
P2017,Electronics,673.32,515.59,High,Autumn,Tuesday,482,305,406.76,128481.92,157.73,1.31,2019.96,6.51,6.25
P2018,Toys,904.44,1679.35,Low,Summer,Saturday,189,324,523.82,71937.18,-774.91,0.54,904.44,6.81,7.43
P2019,Beauty,1803.56,1578.64,Medium,Winter,Friday,170,301,1346.89,77633.9,224.92,1.14,3607.12,7.5,7.36
P2020,Home Appliances,1926.41,1657.15,High,Spring,Friday,279,693,1400.94,146606.13,269.26,1.16,5779.23,7.56,7.41
P2021,Home Appliances,916.02,1461.04,High,Winter,Sunday,201,885,622.73,58951.29,-545.02,0.63,2748.06,6.82,7.29
P2022,Home Appliances,1512.56,1673.73,Medium,Festival,Tuesday,385,40,893.45,238357.35,-161.17,0.9,3025.12,7.32,7.42
P2023,Home Appliances,1086.74,441.62,Medium,Autumn,Sunday,125,691,798.43,36038.75,645.12,2.46,2173.48,6.99,6.09
P2024,Clothing,1098.68,931.49,Medium,Festival,Sunday,292,53,650.08,130991.2,167.19,1.18,2197.36,7.0,6.84
P2025,Books,592.29,1399.1,Low,Winter,Thursday,311,948,426.46,51573.13,-806.81,0.42,592.29,6.39,7.24
P2026,Clothing,473.06,1292.92,Low,Autumn,Thursday,366,564,358.54,41914.32,-819.86,0.37,473.06,6.16,7.17
P2027,Clothing,611.61,1446.89,High,Monsoon,Tuesday,16,952,370.02,3865.44,-835.28,0.42,1834.83,6.42,7.28
P2028,Clothing,1134.84,487.3,High,Monsoon,Tuesday,345,143,747.01,133801.35,647.54,2.33,3404.52,7.04,6.19
P2029,Home Appliances,106.85,241.95,Medium,Festival,Thursday,274,358,58.27,13310.92,-135.1,0.44,213.7,4.68,5.49
P2030,Beauty,1819.14,1837.77,High,Monsoon,Thursday,482,228,1056.01,367828.66,-18.63,0.99,5457.42,7.51,7.52
P2031,Sports,354.75,1142.34,High,Monsoon,Thursday,294,459,224.89,38178.84,-787.59,0.31,1064.25,5.87,7.04
P2032,Sports,479.17,349.96,Medium,Summer,Thursday,451,513,366.9,50633.77,129.21,1.37,958.34,6.17,5.86
P2033,Books,1060.64,1597.2,Low,Monsoon,Saturday,20,95,556.06,10091.6,-536.56,0.66,1060.64,6.97,7.38
P2034,Home Appliances,1434.72,1834.11,Low,Summer,Saturday,19,260,855.85,10998.53,-399.39,0.78,1434.72,7.27,7.51
P2035,Home Appliances,236.67,380.65,Low,Spring,Sunday,13,274,185.14,669.89,-143.98,0.62,236.67,5.47,5.94
P2036,Home Appliances,669.5,1643.95,High,Summer,Wednesday,17,532,373.92,5024.86,-974.45,0.41,2008.5,6.51,7.41
P2037,Toys,1938.92,1869.79,Medium,Summer,Sunday,206,89,1236.59,144679.98,69.13,1.04,3877.84,7.57,7.53
P2038,Electronics,561.57,1879.81,Low,Winter,Tuesday,30,630,427.73,4015.2,-1318.24,0.3,561.57,6.33,7.54
P2039,Toys,660.45,1832.61,High,Summer,Monday,470,470,380.69,131487.2,-1172.16,0.36,1981.35,6.49,7.51
P2040,Electronics,1681.17,1115.52,Medium,Summer,Wednesday,299,639,1297.55,114702.38,565.65,1.51,3362.34,7.43,7.02
P2041,Home Appliances,147.92,744.61,Low,Winter,Monday,304,261,103.57,13482.4,-596.69,0.2,147.92,5.0,6.61
P2042,Home Appliances,956.0,64.18,Low,Summer,Monday,43,27,757.8,8522.6,891.82,14.9,956.0,6.86,4.18
P2043,Toys,790.25,168.78,Medium,Monsoon,Friday,93,265,444.47,32157.54,621.47,4.68,1580.5,6.67,5.13
P2044,Toys,667.34,886.24,High,Summer,Tuesday,370,254,338.41,121704.1,-218.9,0.75,2002.02,6.5,6.79
P2045,Electronics,607.11,828.69,High,Spring,Saturday,66,162,366.58,15874.98,-221.58,0.73,1821.33,6.41,6.72
P2046,Sports,228.18,410.19,Low,Summer,Wednesday,119,618,178.86,5869.08,-182.01,0.56,228.18,5.43,6.02
