Product_ID,Category,Current_Price,Competitor_Price,Demand_Level,Season,Day_of_Week,Units_Sold,Stock,Rating
P2746,Sports,884.96,1336.62,Medium,Summer,Friday,383,637,3.53
P2747,Home Appliances,1282.44,919.6,Low,Spring,Saturday,53,122,2.49
P2748,Toys,1465.92,488.09,Medium,Winter,Thursday,41,954,4.63
P2749,Sports,765.57,1467.38,High,Summer,Monday,338,732,1.14
P2750,Home Appliances,337.09,1430.33,Medium,Monsoon,Saturday,358,33,1.16
P2751,Home Appliances,452.83,348.93,High,Summer,Friday,21,292,4.8
P2752,Books,660.87,1833.77,High,Festival,Monday,377,301,4.86
P2753,Toys,1290.33,175.59,Low,Spring,Saturday,295,372,1.11
P2754,Books,826.65,157.32,Low,Monsoon,Friday,208,410,3.86
P2755,Electronics,63.29,415.33,High,Festival,Thursday,488,577,1.89
P2756,Books,1070.64,1823.45,Medium,Summer,Tuesday,151,275,3.81
P2757,Clothing,1846.95,1064,Low,Winter,Saturday,477,63,4.47
P2758,Books,1633.55,1586.48,Low,Autumn,Saturday,458,858,1.4
P2759,Clothing,1659.16,494.29,High,Festival,Monday,442,629,1.96
P2760,Sports,1600.36,1005.93,Medium,Monsoon,Tuesday,69,723,1.1
P2761,Beauty,681.28,748.66,Low,Summer,Sunday,331,723,1.18
P2762,Home Appliances,1542.13,1664.27,Low,Autumn,Thursday,413,431,1.12
P2763,Clothing,329.16,94.08,Medium,Autumn,Monday,318,858,4.2
P2764,Toys,1332.55,525.49,Low,Summer,Wednesday,437,904,2.19
P2765,Books,1301.06,347.52,Medium,Spring,Wednesday,301,483,2.97
P2766,Clothing,99.86,1725.42,High,Summer,Wednesday,27,739,4.15
P2767,Toys,1586.54,961.71,Low,Monsoon,Thursday,116,252,2.98
P2768,Beauty,1811.33,838.23,High,Winter,Wednesday,418,363,2.72
P2769,Beauty,571.46,926.49,Medium,Monsoon,Saturday,142,397,1.05
P2770,Books,1634.16,1945.25,High,Autumn,Sunday,41,187,3.27
P2771,Electronics,210.69,1708.02,High,Winter,Monday,106,484,1.5
P2772,Books,1219.94,1427.42,High,Festival,Sunday,74,582,4.06
P2773,Sports,997.01,616.43,Medium,Autumn,Sunday,60,414,2.03
P2774,Clothing,1114.55,372.09,Medium,Spring,Sunday,298,45,3.7
P2775,Home Appliances,1856.1,1846.8,Medium,Summer,Saturday,122,367,3.58
P2776,Electronics,1749.06,875,Medium,Festival,Wednesday,435,567,3.47
P2777,Books,1580.91,593.57,Medium,Monsoon,Sunday,203,616,2.07
P2778,Toys,583.71,968.3,Low,Winter,Sunday,11,336,2.07
P2779,Electronics,1828.05,1839.8,Low,Festival,Monday,419,53,4.45
P2780,Clothing,240.14,804.78,Low,Spring,Saturday,147,329,1.05
P2781,Electronics,1713.99,1147.15,High,Summer,Thursday,216,747,1.73
P2782,Clothing,689.91,1615.78,High,Festival,Tuesday,374,667,3.44
P2783,Books,154.86,882.91,Medium,Monsoon,Saturday,321,481,4.27
P2784,Clothing,1355.25,505.41,Medium,Winter,Friday,460,278,2.43
P2785,Electronics,501,1989.33,Low,Festival,Wednesday,445,534,3.61
P2786,Toys,524.96,1915.31,Medium,Summer,Friday,303,34,3.23
P2787,Beauty,646.79,1694.78,High,Monsoon,Tuesday,14,782,1.26
P2788,Electronics,174.19,1392.33,Medium,Festival,Thursday,67,649,3.49
P2789,Clothing,395.4,624.99,Low,Winter,Saturday,180,560,4.26
P2790,Beauty,60.02,1831.16,Medium,Summer,Thursday,365,166,4.97
P2791,Clothing,918.55,587.34,High,Spring,Tuesday,242,885,1.12
P2792,Toys,214.3,1611.58,Low,Spring,Friday,160,194,3.64
P2793,Clothing,1381.17,1840.6,Medium,Autumn,Saturday,464,183,2.66
P2794,Books,509.46,1225.86,High,Festival,Wednesday,486,938,1.04
P2795,Home Appliances,1889.97,1615.96,Low,Winter,Monday,10,993,3.46
P2796,Electronics,1748.94,1593.81,Low,Festival,Sunday,124,403,1.49
P2797,Home Appliances,614.41,426.66,High,Summer,Thursday,273,195,2.51
P2798,Clothing,1577.27,1352.45,Medium,Autumn,Tuesday,241,290,2.05
P2799,Toys,1616.33,232.26,Medium,Winter,Saturday,424,595,2.44
P2800,Electronics,1973.8,1040.31,Medium,Festival,Friday,452,304,2.97
P2801,Clothing,1215.79,366.36,Low,Winter,Wednesday,447,537,2.44
P2802,Beauty,209.83,861.88,Low,Summer,Friday,143,197,3.21
P2803,Sports,1311.33,1674.32,Medium,Autumn,Wednesday,353,421,1.95
P2804,Clothing,1268.71,1974.98,Low,Winter,Saturday,167,981,3.54
P2805,Home Appliances,1294.78,670.02,Low,Summer,Monday,57,693,4.42
P2806,Electronics,648.93,1087.31,High,Spring,Monday,138,195,1.9
P2807,Home Appliances,1726.38,1047.03,Medium,Winter,Sunday,327,553,3.03
P2808,Electronics,1920.97,1911.08,Medium,Autumn,Tuesday,353,584,3.59
P2809,Clothing,474.54,983.24,Medium,Monsoon,Tuesday,17,870,3.26
P2810,Books,221.9,1413.26,Low,Monsoon,Wednesday,332,310,2.46
P2811,Beauty,429.34,1847.49,Low,Winter,Wednesday,273,318,3.57
P2812,Clothing,1650.08,778.09,Low,Winter,Wednesday,367,198,1.11
P2813,Home Appliances,1369.46,1809.14,Medium,Summer,Wednesday,376,827,2.48
P2814,Sports,1290.29,1839.04,Low,Festival,Sunday,400,420,3.13
P2815,Sports,833.5,1864.79,Medium,Monsoon,Saturday,375,547,1.08
P2816,Toys,1176.76,577.37,Low,Festival,Saturday,334,396,3.03
P2817,Electronics,650.35,830.69,Medium,Monsoon,Monday,3,867,3.62
P2818,Home Appliances,980.54,1747.27,High,Winter,Tuesday,243,560,4.04
P2819,Toys,1596.47,750.37,Low,Autumn,Sunday,108,202,1.45
P2820,Home Appliances,1963.42,1220.49,Medium,Autumn,Tuesday,51,172,4.96
P2821,Electronics,1868.35,280.21,High,Monsoon,Thursday,370,62,3.42
P2822,Clothing,1871.04,159.74,High,Monsoon,Tuesday,350,484,2.45
P2823,Clothing,834.34,853.39,Low,Summer,Tuesday,174,183,2
P2824,Sports,964.14,1178.89,Medium,Winter,Friday,116,205,3.29
P2825,Clothing,1425.99,815.76,Low,Winter,Friday,183,220,4.53
P2826,Clothing,1848.27,1176.58,High,Festival,Sunday,361,799,3.08
P2827,Books,326.89,1054.41,Low,Summer,Thursday,355,709,3.65
P2828,Sports,643.27,1387.13,Medium,Spring,Wednesday,154,399,2.43
P2829,Toys,321.53,1316.59,High,Autumn,Thursday,247,317,2.55
P2830,Beauty,1243.42,877.28,Low,Autumn,Thursday,76,466,2.14
P2831,Books,647.29,878.74,Low,Winter,Monday,415,340,3.82
P2832,Toys,685.91,324.52,Low,Summer,Saturday,244,735,2.44
P2833,Electronics,188.29,1050.82,Low,Spring,Tuesday,81,504,1.76
P2834,Books,732.1,1195,Low,Autumn,Monday,229,338,2.48
P2835,Toys,1731.87,979.15,High,Summer,Sunday,72,38,4.42
P2836,Electronics,504.49,685.13,High,Spring,Saturday,403,692,3.95
P2837,Sports,1405.62,1457.21,Medium,Monsoon,Sunday,218,131,2.34
P2838,Beauty,1277.78,195.59,Low,Winter,Tuesday,452,467,4.63
P2839,Electronics,1733.79,1833.16,Medium,Festival,Sunday,399,427,1.3
P2840,Clothing,307.96,90.25,High,Autumn,Thursday,243,168,1.2
P2841,Home Appliances,1956.3,1926.58,Low,Autumn,Tuesday,367,607,1.51
P2842,Electronics,1186.13,951.59,Medium,Spring,Wednesday,314,823,1.47
P2843,Electronics,1991.17,854.71,Low,Festival,Wednesday,78,525,1.35
P2844,Beauty,1827.45,550.07,Low,Monsoon,Thursday,158,11,3.65
P2845,Home Appliances,481.96,69.64,Medium,Summer,Sunday,48,654,3.4
P2846,Clothing,159.52,585.84,High,Winter,Friday,312,311,3.59
P2847,Toys,548.5,263.33,Medium,Summer,Wednesday,298,88,3.75
P2848,Toys,1078.75,1336.65,Medium,Spring,Thursday,24,668,4.03
P2849,Electronics,384.61,672.2,Medium,Autumn,Monday,110,687,1.83
P2850,Home Appliances,376.55,1546,Low,Monsoon,Friday,52,324,3.49
P2851,Home Appliances,952.06,453.49,High,Autumn,Wednesday,427,984,3.32
P2852,Clothing,114.87,1805.46,High,Summer,Thursday,290,759,4.77
P2853,Beauty,287.68,1069.81,Low,Monsoon,Thursday,444,337,1.93
P2854,Sports,860.93,273.29,High,Winter,Monday,467,285,1.23
P2855,Toys,173.1,831.65,Medium,Spring,Monday,259,725,3.61
P2856,Beauty,823.67,453.18,High,Winter,Friday,324,461,3.96
P2857,Books,974.31,439.39,Low,Spring,Saturday,139,574,2.13
P2858,Toys,929.97,1037.42,High,Winter,Wednesday,397,495,3.28
P2859,Beauty,1744.89,1360.19,Low,Summer,Thursday,306,116,1.24
P2860,Toys,1083.62,1827.66,Medium,Festival,Friday,338,576,4.84
P2861,Sports,962.56,1029.22,Low,Monsoon,Sunday,275,255,1.44
P2862,Books,850.88,1933.39,High,Spring,Friday,44,944,1.27
P2863,Sports,1644.37,1886.19,Medium,Summer,Sunday,417,898,1.18
P2864,Clothing,1795.36,1736.87,High,Autumn,Monday,422,173,2.71
P2865,Books,1713.82,1024.96,Low,Autumn,Thursday,259,963,1.39
P2866,Electronics,1363.42,324.76,Medium,Winter,Tuesday,113,536,3.98
P2867,Beauty,317.86,474.91,Low,Autumn,Saturday,227,10,4.6
P2868,Books,589.9,1312.96,High,Festival,Saturday,65,872,2.04
P2869,Clothing,139.82,872.42,Low,Spring,Monday,163,146,3.52
P2870,Clothing,1865.11,336.26,High,Winter,Sunday,164,160,1.17
P2871,Sports,1338.56,984.04,High,Spring,Thursday,166,189,2.55
P2872,Toys,1505.41,83.99,Medium,Spring,Friday,39,931,2.17
P2873,Books,657.56,1481.1,Medium,Summer,Saturday,153,753,1.91
P2874,Beauty,1699.02,193.48,Low,Autumn,Friday,320,496,3.58
P2875,Books,556.23,1276.77,High,Monsoon,Wednesday,360,709,1.52
P2876,Home Appliances,53.21,1596.37,High,Spring,Tuesday,269,27,4.44
P2877,Toys,784.01,308.66,Medium,Festival,Monday,324,234,3.66
P2878,Beauty,1162.98,1061.35,Medium,Festival,Sunday,326,114,3.84
P2879,Beauty,983.47,1569.18,Medium,Monsoon,Saturday,75,727,4.74
P2880,Electronics,1731.05,558.24,Medium,Autumn,Wednesday,257,707,4.77
P2881,Sports,255.54,367.69,Low,Autumn,Wednesday,200,74,3.21
P2882,Electronics,1129.96,706.8,Low,Winter,Tuesday,438,342,2.98
P2883,Beauty,1050.31,1131.66,Low,Winter,Monday,98,381,2.34
P2884,Toys,598.72,1171.8,Low,Winter,Monday,104,216,3.86
P2885,Books,1653.34,305.21,Medium,Autumn,Friday,372,238,3.15
P2886,Books,1518.05,942.26,Low,Spring,Monday,393,590,4.73
P2887,Toys,1479.08,573.15,Low,Summer,Wednesday,164,151,1.95
P2888,Beauty,1758.58,1691.95,Low,Monsoon,Friday,113,727,2.24
P2889,Clothing,1459.43,661.47,Medium,Monsoon,Monday,103,695,2.26
P2890,Books,502.09,1685.47,High,Monsoon,Sunday,490,718,4.22
P2891,Clothing,1425.85,885.7,Medium,Winter,Sunday,37,340,1.4
P2892,Books,650.02,1466.84,High,Summer,Tuesday,106,937,2.82
P2893,Books,522.24,1044.62,High,Festival,Wednesday,187,828,2.71
P2894,Sports,192.36,1262.83,Low,Autumn,Thursday,364,718,1.29
P2895,Sports,1500.86,820.95,Low,Festival,Tuesday,21,749,2.64
P2896,Home Appliances,1436.45,1548,Low,Winter,Tuesday,148,280,3.05
P2897,Electronics,507.27,879.12,Medium,Spring,Monday,486,958,1.26
P2898,Toys,1511.29,942.05,Medium,Winter,Friday,129,720,3.04
P2899,Toys,1839.79,1059.47,Low,Summer,Friday,483,334,4.84
P2900,Toys,260.66,1672.06,Medium,Winter,Sunday,187,999,4.92
P2901,Home Appliances,503.64,1335.79,Medium,Monsoon,Wednesday,284,536,3.13
P2902,Sports,1513.01,730.86,High,Spring,Monday,199,807,3.06
P2903,Beauty,585.29,1357.12,Medium,Spring,Friday,235,855,2.14
P2904,Clothing,1268.09,1302.73,High,Autumn,Sunday,440,929,4.99
P2905,Clothing,208.27,1865.49,Low,Autumn,Saturday,108,737,2.1
P2906,Beauty,931.79,1690.76,Medium,Monsoon,Thursday,9,556,2.81
P2907,Home Appliances,1491.23,1312.52,High,Spring,Saturday,449,78,1.01
P2908,Beauty,1388.7,715.94,Medium,Monsoon,Monday,420,917,2.4
P2909,Toys,1639.39,1570.17,High,Spring,Monday,226,221,1.29
P2910,Electronics,1761.03,1171.66,High,Summer,Friday,418,567,3.98
P2911,Books,1557.71,1971.28,Medium,Winter,Tuesday,209,391,3.24
P2912,Clothing,1359.6,532.64,Low,Autumn,Monday,245,974,3.29
P2913,Sports,111.86,205.33,High,Summer,Tuesday,288,769,2.15
P2914,Sports,1093.19,186.29,Low,Winter,Wednesday,66,429,4.26
P2915,Home Appliances,123.51,1298.06,Medium,Autumn,Sunday,356,606,1.01
P2916,Sports,1625.73,1881.56,Medium,Monsoon,Wednesday,153,57,2.33
P2917,Toys,675.41,53.77,Low,Summer,Friday,491,240,3.64
P2918,Clothing,1146.74,1465.25,Medium,Festival,Wednesday,435,588,4.63
P2919,Beauty,594.92,1331.28,High,Festival,Saturday,191,486,1.94
P2920,Toys,1575.88,1477.99,Low,Autumn,Saturday,218,959,3.16
P2921,Home Appliances,1778.68,743.04,Medium,Summer,Saturday,429,98,3.15
P2922,Toys,827.35,1649.97,Medium,Winter,Friday,154,740,4.5
P2923,Beauty,1732.7,137.18,Low,Winter,Friday,277,941,1.2
P2924,Electronics,570.8,1523.09,High,Summer,Saturday,82,61,2.7
P2925,Home Appliances,1092.59,570.79,Low,Festival,Tuesday,221,543,1.73
P2926,Electronics,1724.58,979.83,Medium,Summer,Saturday,435,431,1.09
P2927,Books,685.47,1654.14,Medium,Festival,Tuesday,280,620,1.59
P2928,Electronics,1910.38,579.15,Low,Festival,Wednesday,111,455,4.91
P2929,Books,287.67,411.15,High,Monsoon,Tuesday,92,970,1.86
P2930,Books,85.64,1378.56,High,Monsoon,Monday,12,140,4.74
P2931,Electronics,1813.06,1090.12,High,Winter,Thursday,139,609,1.82
P2932,Home Appliances,183.86,1053.09,Low,Autumn,Monday,155,657,4.73
P2933,Beauty,1984.18,550.7,High,Spring,Monday,23,383,3.62
P2934,Toys,1905.22,118.02,High,Summer,Friday,417,560,1.45
P2935,Toys,317.19,850.02,High,Festival,Thursday,464,539,3.33
P2936,Beauty,1098.29,257.79,High,Summer,Friday,220,114,2.27
P2937,Clothing,410.59,1816.68,Medium,Autumn,Tuesday,348,396,2.53
P2938,Clothing,884.9,130.44,Low,Autumn,Saturday,237,667,2.76
P2939,Books,169.78,891.72,Low,Spring,Sunday,253,345,2.69
P2940,Books,486.65,151.88,High,Spring,Sunday,422,745,3.66
P2941,Home Appliances,758.38,236.31,Low,Festival,Sunday,183,126,4.07
P2942,Sports,905.36,1334.79,Low,Monsoon,Tuesday,198,10,2.32
P2943,Electronics,1956.12,1311.87,Medium,Spring,Thursday,170,638,4.7
P2944,Books,1625.34,114.45,Low,Monsoon,Wednesday,123,905,4.75
P2945,Toys,1487.95,52.21,Medium,Monsoon,Tuesday,413,547,1.16
P2946,Home Appliances,1097.23,203.7,Low,Festival,Monday,34,445,1.06
P2947,Electronics,1688,1537.85,Medium,Winter,Thursday,381,505,2.7
P2948,Home Appliances,711.68,1189.92,Medium,Monsoon,Thursday,313,21,3.36
P2949,Electronics,1432.35,124.33,Low,Festival,Tuesday,3,303,2.11
P2950,Electronics,1987.88,1001.79,Medium,Spring,Tuesday,6,517,2.04
P2951,Beauty,663.53,1438.46,Medium,Summer,Friday,304,862,3.71
P2952,Books,1364.33,1744.46,Low,Spring,Friday,102,690,3.41
P2953,Home Appliances,1696.41,1871.37,Medium,Autumn,Monday,192,574,1.67
P2954,Home Appliances,1835.82,688.51,Medium,Spring,Thursday,376,790,4.54
P2955,Beauty,1449.97,314.87,Medium,Winter,Sunday,13,769,3.72
P2956,Toys,603.04,512.01,Medium,Festival,Wednesday,36,137,2.45
P2957,Toys,686.25,1563.53,Medium,Monsoon,Wednesday,463,85,3.73
P2958,Clothing,90.48,1944.39,High,Autumn,Thursday,70,278,1.45
P2959,Books,1533.73,959.47,Medium,Festival,Monday,289,155,2.87
P2960,Books,133.34,645.44,Medium,Festival,Sunday,105,924,1.68
P2961,Sports,1736.07,886.92,Medium,Monsoon,Friday,204,412,1.17
P2962,Beauty,281.39,644.39,Medium,Spring,Friday,313,508,2.35
P2963,Toys,385.16,550.15,Low,Summer,Friday,55,975,1.6
P2964,Electronics,979.23,1207.81,High,Autumn,Wednesday,107,569,3.53
P2965,Home Appliances,1488.87,80.69,Low,Monsoon,Wednesday,141,208,3.7
P2966,Books,321.05,556.13,High,Winter,Monday,225,592,1.59
P2967,Home Appliances,908.14,1339.7,Medium,Winter,Wednesday,307,933,1.1
P2968,Home Appliances,991.56,112.52,Medium,Summer,Tuesday,348,512,4.17
P2969,Sports,463.96,212.24,High,Summer,Wednesday,309,613,1.01
P2970,Toys,275.34,622.12,High,Spring,Friday,36,412,2.38
P2971,Books,1681.02,1761.72,Low,Winter,Monday,133,985,2.98
P2972,Home Appliances,1029.81,1541.53,High,Autumn,Thursday,375,218,4.27
P2973,Books,78.04,93.21,Medium,Monsoon,Thursday,25,351,4.35
P2974,Electronics,1615.81,1028.34,Low,Summer,Monday,337,860,3.9
P2975,Sports,1962.55,585.64,High,Summer,Tuesday,37,57,1.99
P2976,Electronics,1231.56,1314.86,High,Summer,Thursday,19,550,3.88
P2977,Books,1032.23,1457.03,Low,Monsoon,Friday,35,185,1.99
P2978,Clothing,1762.91,1732.58,High,Autumn,Thursday,363,520,1.86
P2979,Books,1907.41,977.06,Medium,Winter,Thursday,418,28,3.19
P2980,Toys,1521.35,1989.18,Low,Autumn,Friday,310,504,3.72
P2981,Home Appliances,918.63,1960.97,High,Monsoon,Wednesday,430,364,1.21
P2982,Home Appliances,1204.83,1770.23,Medium,Autumn,Tuesday,6,568,1.24
P2983,Electronics,1416.82,1171,High,Spring,Sunday,467,354,4.14
P2984,Sports,428.83,826.11,Low,Monsoon,Friday,385,69,4.44
P2985,Clothing,922.04,760.55,High,Summer,Friday,199,697,3.42
P2986,Beauty,1668.15,73.64,High,Winter,Saturday,34,776,2.72
P2987,Home Appliances,1326.71,535.89,High,Spring,Monday,56,925,4.38
P2988,Toys,851.85,1451.68,Medium,Spring,Tuesday,256,238,3.92
P2989,Electronics,1343.56,1227.08,Medium,Monsoon,Wednesday,211,156,3.32
P2990,Electronics,280.53,1837.02,High,Festival,Saturday,97,307,2.28
P2991,Beauty,832.92,147.54,High,Summer,Sunday,282,342,1.79
P2992,Toys,1596.6,352.79,Low,Winter,Friday,489,760,2.67
P2993,Sports,479.99,1589.03,High,Winter,Sunday,241,341,2.15
P2994,Toys,412.62,749.09,Low,Winter,Sunday,170,442,2.36
P2995,Sports,1904.1,280.77,Medium,Monsoon,Sunday,347,408,3.06
P2996,Toys,459.3,1993.08,High,Summer,Saturday,294,709,1.68
P2997,Toys,558.79,1585.14,Low,Monsoon,Wednesday,410,845,4.22
P2998,Books,1940.75,847.05,Medium,Winter,Saturday,227,344,1.58
P2999,Electronics,1482.68,1655.53,Low,Autumn,Saturday,315,218,2.92
P3000,Toys,1414.21,1377.18,Medium,Autumn,Saturday,127,420,3.98
P3001,Beauty,1713.21,1590.45,High,Summer,Friday,468,596,2.94
P3002,Toys,275.86,1639.65,Low,Winter,Friday,280,704,2.44
P3003,Home Appliances,1426.61,215.22,High,Monsoon,Monday,367,608,2.9
P3004,Electronics,1032.19,1264.8,Low,Festival,Thursday,21,280,4.39
P3005,Home Appliances,1666.84,63.23,Medium,Festival,Tuesday,316,189,4.96
P3006,Electronics,1040.88,134.74,Low,Festival,Monday,246,424,3.52
P3007,Home Appliances,1259.47,1812.76,Low,Autumn,Wednesday,90,766,4.17
P3008,Toys,981.6,1078.75,High,Monsoon,Saturday,404,355,1.06
P3009,Toys,982.41,1485.01,High,Festival,Friday,6,528,4.52
P3010,Books,1547.54,1685.08,High,Winter,Saturday,451,790,4.82
P3011,Beauty,1275.7,1901.69,Medium,Winter,Friday,266,447,3.3
P3012,Home Appliances,1284.86,1745.24,High,Festival,Sunday,396,22,4.02
P3013,Sports,928.05,992.46,Low,Spring,Tuesday,97,413,3.05
P3014,Books,1085.66,705.14,Medium,Festival,Monday,150,747,2.14
P3015,Home Appliances,1504.15,351.26,High,Spring,Monday,446,787,4.41
P3016,Home Appliances,1660.58,830.63,Low,Summer,Wednesday,445,763,3.39
P3017,Books,1408.29,764.66,Low,Summer,Sunday,80,389,3.32
P3018,Toys,1851.94,1141.17,Medium,Winter,Monday,17,701,3.64
P3019,Home Appliances,1649.63,1347.74,Low,Monsoon,Monday,138,430,4.42
P3020,Toys,1145.63,1957.73,High,Autumn,Thursday,140,189,3.93
P3021,Books,1359.24,1470.35,Low,Monsoon,Tuesday,339,647,1.84
P3022,Toys,1856.3,1305.31,High,Winter,Saturday,40,292,2.87
P3023,Electronics,1257.38,703.43,High,Winter,Monday,407,427,4.92
P3024,Sports,1658.37,117.28,Medium,Monsoon,Wednesday,168,365,3.22
P3025,Clothing,1393.18,611.84,Low,Autumn,Saturday,74,711,4.75
P3026,Home Appliances,1126.28,1548.47,Medium,Winter,Friday,74,25,4.25
P3027,Beauty,521.58,450.28,Medium,Autumn,Sunday,50,324,3.66
P3028,Sports,880.7,1438.77,Medium,Winter,Sunday,10,542,2.4
P3029,Clothing,1937.1,1180.57,High,Summer,Monday,103,25,2.22
P3030,Toys,1332.64,385.12,High,Spring,Monday,350,474,3.57
P3031,Home Appliances,1150.57,560.17,High,Winter,Saturday,388,472,2.73
P3032,Toys,1869.27,1017.79,High,Spring,Friday,385,790,4.2
P3033,Electronics,1193.7,865.83,Low,Festival,Thursday,299,554,4.04
P3034,Books,1075.86,1568.2,Low,Winter,Tuesday,339,703,2.25
P3035,Home Appliances,1530.66,1482.09,High,Summer,Thursday,389,78,3.81
P3036,Clothing,1439.7,1170.42,High,Autumn,Wednesday,478,420,2.98
P3037,Clothing,426.66,1653.44,Low,Summer,Saturday,474,61,2.29
P3038,Electronics,969.05,1147.21,Medium,Spring,Monday,104,74,2.65
P3039,Electronics,971.41,1930.56,Medium,Autumn,Thursday,290,821,4.58
P3040,Home Appliances,787.54,473.59,High,Summer,Tuesday,450,935,2.44
P3041,Toys,1058.72,1442.56,Medium,Summer,Wednesday,280,928,2.15
P3042,Beauty,855.56,771.39,High,Summer,Sunday,142,856,2.41
P3043,Clothing,438.72,593.98,High,Monsoon,Thursday,297,749,1.86
P3044,Clothing,854.11,401.76,High,Autumn,Monday,170,476,3.18
P3045,Electronics,190.94,1127.38,Low,Summer,Tuesday,13,743,1.59
P3046,Sports,1172.78,470.17,Medium,Summer,Monday,157,281,4.27
P3047,Electronics,1714.63,440.68,Low,Spring,Monday,449,448,1.9
P3048,Beauty,1464.31,1981.54,Medium,Summer,Wednesday,174,539,3.39
P3049,Toys,752.77,1613.41,Low,Summer,Tuesday,162,739,1.5
P3050,Toys,219.79,1509.14,Low,Festival,Friday,447,282,4.91
P3051,Sports,444.19,1598.42,High,Autumn,Sunday,132,468,2.82
P3052,Clothing,1113.71,1939.4,High,Festival,Monday,28,829,4.29
P3053,Electronics,453.76,1167.89,Low,Monsoon,Tuesday,83,182,4.07
P3054,Toys,1110.75,479.48,Medium,Spring,Monday,385,577,3.85
P3055,Beauty,501.62,1731.31,Medium,Festival,Thursday,420,870,4.31
P3056,Home Appliances,1705.4,1498.32,High,Monsoon,Thursday,363,959,1.4
P3057,Books,824.68,857.9,High,Winter,Tuesday,269,530,3.71
P3058,Books,528.82,973.46,Medium,Autumn,Sunday,251,506,2.06
P3059,Books,1634.04,851.94,Medium,Summer,Wednesday,370,922,4.14
P3060,Clothing,718.54,1863.39,Medium,Festival,Friday,106,804,4.83
P3061,Electronics,267.4,719.89,High,Festival,Thursday,261,814,4.61
P3062,Sports,1162.3,1928.79,Medium,Summer,Wednesday,353,543,1.46
P3063,Toys,1184.05,1825.03,High,Summer,Friday,14,81,2.48
P3064,Home Appliances,1443.66,1279.52,Low,Spring,Thursday,80,972,2.46
P3065,Beauty,518.43,1180.65,Low,Festival,Friday,376,943,1.49
P3066,Home Appliances,915.35,771.67,Low,Festival,Saturday,160,876,1.39
P3067,Beauty,600.62,85.76,Medium,Winter,Monday,178,849,2.54
P3068,Clothing,207.86,298.87,High,Monsoon,Tuesday,155,181,4.97
P3069,Electronics,1759.4,1520.75,Medium,Winter,Thursday,35,644,3.28
P3070,Books,1471.3,969.5,High,Festival,Thursday,259,612,3.49
P3071,Electronics,637.85,342.18,Medium,Winter,Monday,260,745,2.88
P3072,Clothing,1218.78,564.72,Low,Festival,Thursday,135,301,3.65
P3073,Sports,442.46,1898.28,High,Autumn,Thursday,461,875,4.83
P3074,Sports,1785.96,765.91,Medium,Spring,Saturday,489,261,3.35
P3075,Clothing,274.07,1819.98,High,Winter,Thursday,131,418,1.26
P3076,Beauty,57.48,644.04,High,Festival,Thursday,81,819,2.97
P3077,Toys,1028.92,1109.28,Medium,Winter,Thursday,367,376,4.97
P3078,Toys,1187.1,89.93,Medium,Monsoon,Wednesday,59,265,2.55
P3079,Beauty,1178.98,1067.66,High,Spring,Thursday,74,534,3.38
P3080,Sports,156.3,1292.04,High,Autumn,Monday,239,449,1.43
P3081,Sports,662.39,506.89,Low,Summer,Saturday,129,344,1.56
P3082,Sports,1023.44,1178.93,High,Summer,Thursday,412,639,4.5
